OBJECT_NAME,OBJECT_ID,OBJECT_TYPE,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,WEATHER,BRIGHTEST,EARTH_RESOURCES,NAVIGATION,SCIENTIFIC,MISCELLANEOUS,COMMUNICATION,active geosynchronous,constellations,active_geosynchronous
STARLINK-35418,2025-223AB,Sattelite,2026-02-22T21:13:35.685984,15.30236128,0.00012452,53.1602,3.3126,91.7081,268.4063,0,U,65879,999,2193,0.0014230757,0.00042074,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35445,2025-223AC,Sattelite,2026-02-22T20:43:12.132768,15.30229285,0.00013839,53.1606,3.1812,81.8653,278.2504,0,U,65880,999,2193,0.0013181997,0.00038922,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35464,2025-223AD,Sattelite,2026-02-22T21:04:28.512192,15.30235633,0.0001234,53.1602,3.275,90.731,269.3832,0,U,65881,999,2193,0.0012974522,0.00038308,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35270,2025-224A,Sattelite,2026-02-22T19:04:56.131968,15.30196927,0.00014426,53.1592,80.5538,80.1653,279.9511,0,U,65882,999,2254,0.0007644795,0.00022349,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35367,2025-224B,Sattelite,2026-02-22T18:46:40.415808,15.30208259,0.00014124,53.1601,80.4755,85.4342,274.682,0,U,65883,999,2254,0.00078604673,0.00022999,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35384,2025-224C,Sattelite,2026-02-22T08:15:39.186720,15.3019618,0.00013846,53.1594,82.7144,94.0343,266.0816,0,U,65884,999,2247,0.00053109475,0.00015401,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35415,2025-224D,Sattelite,2026-02-22T18:37:33.364704,15.30206684,0.00014655,53.1596,80.4342,85.3647,274.7521,0,U,65885,999,2249,0.00080356187,0.0002352,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35413,2025-224E,Sattelite,2026-02-22T18:31:28.599456,15.30206261,0.0001291,53.1584,80.4066,87.8901,272.2248,0,U,65886,999,2249,0.00080412524,0.00023537,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35332,2025-224F,Sattelite,2026-02-22T18:17:48.096672,15.30206396,0.00013284,53.1573,80.3466,89.9016,270.2137,0,U,65887,999,2257,0.00080659426,0.00023611,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35362,2025-224G,Sattelite,2026-02-22T08:26:17.458944,15.30203645,0.00012654,53.1591,82.7628,88.5901,271.5245,0,U,65888,999,2247,0.0009247392,0.00027132,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35193,2025-224H,Sattelite,2026-02-22T18:04:16.796352,15.30223152,0.00012945,53.1585,80.9924,88.4729,271.642,0,U,65889,999,2256,0.0011873368,0.00034997,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-34542,2025-224J,Sattelite,2026-02-22T05:27:17.742816,15.30213804,0.0002603,53.1573,83.3998,135.6741,224.4469,0,U,65890,999,2250,0.00086303355,0.000253,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-34791,2025-224K,Sattelite,2026-02-22T08:49:04.890144,15.30208136,0.0001157,53.1577,82.8551,89.2573,270.8561,0,U,65891,999,2252,0.00061903,0.00018024,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-34853,2025-224L,Sattelite,2026-02-22T18:55:47.580096,15.30204215,0.00014992,53.1599,80.5129,84.411,275.7061,0,U,65892,999,2252,0.00080607355,0.00023593,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-34921,2025-224M,Sattelite,2026-02-22T05:22:43.948992,15.30206535,0.00015834,53.1583,83.3763,118.0761,242.04,0,U,65893,999,2250,0.00027419975,7.772e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-34672,2025-224N,Sattelite,2026-02-22T19:18:34.890336,15.3021158,0.00014568,53.1594,80.6008,97.2581,262.8586,0,U,65894,999,2259,0.00058119376,0.00016899,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-34898,2025-224P,Sattelite,2026-02-22T19:00:21.340224,15.30214388,0.00013888,53.1593,80.5217,85.3737,274.7422,0,U,65895,999,2259,0.0010073761,0.00029609,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-34906,2025-224Q,Sattelite,2026-02-22T06:37:02.540640,15.3020366,0.00011402,53.1594,82.9867,57.105,303.006,0,U,65896,999,2251,0.00072661559,0.00021225,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-34934,2025-224R,Sattelite,2026-02-22T18:42:06.591744,15.30207465,0.00015769,53.1598,80.4415,82.0017,278.1163,0,U,65897,999,2254,0.00054930314,0.00015948,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-34936,2025-224S,Sattelite,2026-02-22T18:51:13.874400,15.30207119,0.00015795,53.1603,80.484,88.7956,271.3226,0,U,65898,999,2259,0.00080975977,0.00023705,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35272,2025-224T,Sattelite,2026-02-22T05:54:29.376576,15.30203211,0.00013659,53.1582,82.8031,87.0419,273.0738,0,U,65899,999,2250,0.00027050192,7.661e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35264,2025-224U,Sattelite,2026-02-22T18:22:20.209152,15.30202072,0.00013112,53.1583,80.3562,86.1584,273.9567,0,U,65900,999,2258,0.00050481451,0.00014622,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35249,2025-224V,Sattelite,2026-02-22T19:21:37.307520,15.30212735,0.00013859,53.1591,80.612,87.4071,272.7089,0,U,65901,999,2257,0.00095678107,0.00028096,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35278,2025-224W,Sattelite,2026-02-22T08:38:26.686176,15.30187871,0.00013125,53.1586,82.8012,90.235,269.8801,0,U,65902,999,2252,0.0010624647,0.00031228,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35210,2025-224X,Sattelite,2026-02-22T05:44:00.140928,15.3018921,0.00012734,53.1581,83.4726,84.8598,275.2548,0,U,65903,999,2248,-4.060296e-06,-4.79e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35348,2025-224Y,Sattelite,2026-02-22T18:34:30.762624,15.30211273,0.00016049,53.1595,80.408,80.7146,279.4036,0,U,65904,999,2254,0.00061679203,0.00017959,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35380,2025-224Z,Sattelite,2026-02-22T06:35:31.506144,15.30187793,0.00013594,53.1586,82.9815,8.7067,351.3957,0,U,65905,999,2246,0.00072392483,0.00021134,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35385,2025-224AA,Sattelite,2026-02-22T06:17:16.722240,15.30213305,0.00016298,53.1611,82.8969,139.4134,220.6989,0,U,65906,999,2249,0.00070227208,0.00020506,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35347,2025-224AB,Sattelite,2026-02-22T18:40:35.559840,15.30203713,0.00014473,53.1602,80.4329,82.4318,277.6847,0,U,65907,999,2257,0.00090536799,0.00026554,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35329,2025-224AC,Sattelite,2026-02-22T14:16:39.936288,15.30207212,0.0001328,53.1598,81.423,80.994,279.1211,0,U,65908,999,2255,0.00058388,0.00016977,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35387,2025-224AD,Sattelite,2026-02-22T05:37:55.958880,15.30219684,0.00017852,53.1583,83.4396,127.8437,232.2725,0,U,65909,999,2245,0.001104319,0.00032511,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35523,2025-225A,Sattelite,2026-02-22T21:53:58.996032,15.30207757,0.00012036,53.1584,234.462,83.7257,276.388,0,U,65910,999,2214,0.00088600285,0.0002598,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35160,2025-225B,Sattelite,2026-02-22T19:04:06.714624,15.3020571,0.00010727,53.1564,235.147,83.0716,277.0407,0,U,65911,999,2212,0.00082202173,0.0002407,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35508,2025-225C,Sattelite,2026-02-22T18:50:26.193696,15.30204753,0.00010349,53.1581,235.0889,84.1233,275.9886,0,U,65912,999,2212,0.00082940645,0.00024289,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35472,2025-225D,Sattelite,2026-02-22T21:49:25.604832,15.30201792,0.0001262,53.1584,234.441,87.1189,272.9956,0,U,65913,999,2214,0.00069843874,0.00020384,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35524,2025-225E,Sattelite,2026-02-22T20:50:09.429216,15.30209089,8.176e-05,53.1565,234.1834,107.8245,252.2845,0,U,65914,999,2214,0.0010710025,0.00031504,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35539,2025-225F,Sattelite,2026-02-22T18:29:09.733920,15.30211871,0.00011519,53.1576,235.0149,83.7493,276.3639,0,U,65915,999,2212,0.0011058362,0.00032548,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35521,2025-225G,Sattelite,2026-02-22T18:35:14.553600,15.30200795,0.00011682,53.1593,235.0226,77.8248,282.2884,0,U,65916,999,2212,0.001072717,0.00031547,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35478,2025-225H,Sattelite,2026-02-22T21:47:54.301632,15.30203945,0.00011662,53.1584,234.4334,81.0962,279.0171,0,U,65917,999,2214,0.00050789836,0.00014715,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35516,2025-225J,Sattelite,2026-02-22T18:10:55.393248,15.30208161,8.041e-05,53.1608,234.915,87.2772,272.8321,0,U,65918,999,2212,0.0013656065,0.00040316,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35519,2025-225K,Sattelite,2026-02-22T19:11:32.993088,15.30200674,0.00010082,53.1561,234.465,84.701,275.4106,0,U,65919,999,2213,0.00084389805,0.00024718,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-33902,2025-225L,Sattelite,2026-02-22T22:10:42.516480,15.302419,0.00011834,53.1565,234.5321,95.5977,264.5158,0,U,65920,999,2214,0.0014652498,0.00043347,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35530,2025-225M,Sattelite,2026-02-22T18:58:02.113536,15.30205019,9.542e-05,53.1568,235.1184,80.2438,279.867,0,U,65921,999,2212,0.001052213,0.00030939,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35544,2025-225N,Sattelite,2026-02-22T22:01:34.480416,15.3021939,0.00011726,53.158,234.4935,82.8645,277.2489,0,U,65922,999,2214,0.00079892791,0.00023391,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35484,2025-225P,Sattelite,2026-02-22T16:27:44.896320,15.3021392,0.00015298,53.1601,235.1729,137.764,222.3479,0,U,65923,999,2211,0.00092688482,0.00027205,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-34994,2025-225Q,Sattelite,2026-02-22T21:05:21.435648,15.3020621,0.00019134,53.1591,234.2494,79.2881,280.8336,0,U,65924,999,2214,0.0013780816,0.00040688,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35458,2025-225R,Sattelite,2026-02-22T17:48:07.970688,15.30194343,0.00013789,53.1582,234.8131,88.8719,271.244,0,U,65925,999,2212,0.00053226047,0.00015435,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35492,2025-225S,Sattelite,2026-02-22T16:18:38.089728,15.30209733,0.00011268,53.1589,235.1434,97.4105,262.7023,0,U,65926,999,2211,0.0011309314,0.00033296,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35494,2025-225T,Sattelite,2026-02-22T19:07:08.819040,15.30218319,4.349e-05,53.1566,235.1563,86.75,273.355,0,U,65927,999,2212,0.00084605047,0.00024796,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35493,2025-225U,Sattelite,2026-02-22T17:10:17.472864,15.30221503,0.00012227,53.1579,235.3583,112.8686,247.2444,0,U,65928,999,2211,0.00071648947,0.00020935,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35175,2025-225V,Sattelite,2026-02-22T18:24:36.074016,15.30221278,4.724e-05,53.1594,234.9728,78.0528,282.0526,0,U,65929,999,2212,0.0015626224,0.0004624,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35513,2025-225W,Sattelite,2026-02-22T21:57:01.322496,15.30206932,0.0001162,53.1577,234.4708,90.5901,269.5233,0,U,65930,999,2214,0.00088736844,0.0002602,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35526,2025-225X,Sattelite,2026-02-22T18:20:02.472864,15.30203384,6.862e-05,53.1604,234.9515,89.2835,270.8244,0,U,65931,999,2212,0.0012210681,0.00035984,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35436,2025-225Y,Sattelite,2026-02-22T18:15:29.066112,15.30210265,0.00013569,53.1596,234.9309,83.6517,276.4639,0,U,65932,999,2212,0.0011882945,0.00035012,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35192,2025-225Z,Sattelite,2026-02-22T19:05:38.112864,15.30232216,7.52e-05,53.1573,235.1498,87.6751,272.4335,0,U,65933,999,2212,0.00097727055,0.00028726,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-33921,2025-225AA,Sattelite,2026-02-22T21:14:28.300128,15.30210373,4.309e-05,53.1598,234.284,94.5744,265.5306,0,U,65934,999,2125,0.0013482668,0.000398,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35155,2025-225AB,Sattelite,2026-02-22T17:13:21.091872,15.30200422,0.00010225,53.1578,235.3739,78.4351,281.6764,0,U,65935,999,2122,0.00057831712,0.00016808,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35161,2025-225AC,Sattelite,2026-02-22T17:27:01.268064,15.30197477,0.00013137,53.1579,235.4349,102.4919,257.6229,0,U,65936,999,2122,0.00052166348,0.00015121,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-35473,2025-225AD,Sattelite,2026-02-22T18:56:30.876000,15.30204883,8.614e-05,53.1572,235.1085,80.1345,279.9753,0,U,65937,999,2123,0.00095339796,0.00027988,0.0,False,False,False,False,False,False,False,False,starlink,
2025-226A,2025-226A,Sattelite,2026-02-22T22:16:35.845824,15.14407807,0.00148007,97.6509,133.6539,176.2661,183.8683,0,U,65938,999,2039,0.00056661069,0.00010371,0.0,False,False,False,False,False,False,False,False,False,
2025-226B,2025-226B,Sattelite,2026-02-22T21:55:43.871808,15.09534551,0.00197452,97.6465,132.8293,163.0826,197.1065,0,U,65939,999,2033,0.00030359405,4.827e-05,0.0,False,False,False,False,False,False,False,False,False,
2025-226C,2025-226C,Sattelite,2026-02-22T22:33:42.614784,15.13992117,0.00146273,97.6421,133.4798,168.6052,191.5513,0,U,65940,999,2038,0.00056662646,0.0001025,0.0,False,False,False,False,False,False,False,False,False,
YOTSUBA-KULOVER,1998-067XN,Sattelite,2026-02-22T05:55:29.555040,15.74632738,0.0005676,51.6229,137.0141,346.2775,13.8069,0,U,65941,999,2106,0.0010251661,0.00155646,0.0,False,False,False,False,False,False,False,False,False,
BOTAN,1998-067XP,Sattelite,2026-02-22T21:55:49.664928,15.98056365,0.00099681,51.6128,127.867,6.9595,353.155,0,U,65942,999,2124,0.0016285795,0.00767216,0.00027416095,False,False,False,False,False,False,False,False,False,
E-KAGAKU-1,1998-067XQ,Sattelite,2026-02-22T05:58:22.901952,15.74454325,0.00058211,51.6254,137.0417,356.2346,3.8608,0,U,65943,999,2106,0.0010278481,0.00154841,0.0,False,False,False,False,False,False,False,False,False,
SHIYAN-31,2025-227A,Sattelite,2026-02-22T21:54:53.739072,15.22863573,0.00097751,80.0031,286.3387,194.2815,165.8138,0,U,65945,999,2015,0.0003705329,8.707e-05,0.0,False,False,False,False,False,False,False,False,False,
KUIPER-00101,2025-228A,Sattelite,2026-02-22T18:30:35.038368,14.79943164,7.875e-05,51.8976,66.5491,90.7285,269.3767,0,U,65947,999,2102,-0.00045038951,-3.654e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00113,2025-228B,Sattelite,2026-02-22T17:49:43.618080,14.79968627,7.496e-05,51.8995,61.6924,67.3645,292.7397,0,U,65948,999,2108,0.00060069129,4.365e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00117,2025-228C,Sattelite,2026-02-22T07:13:53.730048,14.79992345,0.00010312,51.8972,66.1478,42.4213,317.6829,0,U,65949,999,2098,0.00097073739,7.197e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00121,2025-228D,Sattelite,2026-02-22T17:53:38.288256,14.79943585,8.606e-05,51.9009,59.1751,85.3892,274.7169,0,U,65950,999,2112,0.0013324208,9.954e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00122,2025-228E,Sattelite,2026-02-21T10:50:16.439424,14.79973147,7.999e-05,51.8975,74.8759,88.5023,271.6031,0,U,65951,999,2079,0.0011099318,8.259e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00123,2025-228F,Sattelite,2026-02-22T18:26:40.509888,14.79925083,8.276e-05,51.8984,69.0755,75.4014,284.704,0,U,65952,999,2098,0.00017211683,1.091e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00124,2025-228G,Sattelite,2026-02-22T17:01:12.188640,14.79919791,9.478e-05,51.8991,61.8257,89.6371,270.47,0,U,65953,999,2108,0.00059155775,4.29e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00125,2025-228H,Sattelite,2026-02-21T08:59:28.299840,14.79962125,6.63e-05,51.9003,52.7474,118.737,241.3659,0,U,65954,999,2109,0.00052087262,3.755e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00126,2025-228J,Sattelite,2026-02-22T17:41:57.303456,14.79930591,0.00011263,51.8982,66.722,77.8628,282.246,0,U,65955,999,2101,-6.41372e-07,-2.26e-06,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00127,2025-228K,Sattelite,2026-02-22T22:00:01.999584,14.80297448,9.187e-05,51.8998,57.0155,291.957,339.7447,0,U,65956,999,451,0.0027734011,0.00021172,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00128,2025-228L,Sattelite,2026-02-22T17:03:41.671872,14.80043815,4.241e-05,51.9005,59.3431,82.4433,277.6577,0,U,65957,999,2111,-0.0004936126,-3.992e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00129,2025-228M,Sattelite,2026-02-22T16:24:12.790368,14.79931785,8.817e-05,51.9002,54.4597,59.7652,300.3397,0,U,65958,999,2118,0.00061066703,4.437e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00130,2025-228N,Sattelite,2026-02-22T17:09:16.695648,14.7989396,0.00011048,51.9027,56.8274,81.4692,278.6395,0,U,65959,999,1144,0.00059257367,4.295e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00134,2025-228P,Sattelite,2026-02-22T23:15:40.372128,15.38023091,0.00047045,51.8759,31.6574,270.881,89.1638,0,U,65960,999,2152,0.0010576751,0.0004002,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00135,2025-228Q,Sattelite,2026-02-22T00:07:46.045920,14.7994806,5.115e-05,51.9018,60.0241,62.0083,298.0931,0,U,65961,999,2104,0.0004752626,3.405e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00136,2025-228R,Sattelite,2026-02-22T05:51:45.018720,14.80005084,0.0001559,51.9003,56.4413,50.68,309.43,0,U,65962,999,2111,0.00061278277,4.461e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00137,2025-228S,Sattelite,2026-02-22T22:00:01.999584,14.79772845,4.873e-05,51.9024,51.1018,7.3975,231.9994,0,U,65963,999,565,0.0042764005,0.00032412,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00138,2025-228T,Sattelite,2026-02-22T16:31:46.463808,14.79951173,8.523e-05,51.8993,49.4285,61.471,298.6338,0,U,65964,999,2125,-5.0241873e-05,-6.04e-06,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00140,2025-228U,Sattelite,2026-02-22T16:27:57.900384,14.79996618,6.056e-05,51.8999,52.0207,56.8949,303.2072,0,U,65965,999,2121,-0.0021217324,-0.00016381,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00141,2025-228V,Sattelite,2026-02-22T16:35:45.918816,14.79967928,7.106e-05,51.9006,47.0026,112.9098,247.194,0,U,65966,999,2128,0.00091882993,6.796e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00146,2025-228W,Sattelite,2026-02-22T22:00:01.999584,14.81362135,7.255e-05,51.9024,48.0845,149.8057,29.06,0,U,65967,999,568,0.0038564876,0.00030333,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00149,2025-228X,Sattelite,2026-02-22T16:39:42.561504,14.79946811,0.00013988,51.9014,44.4114,24.2717,335.8311,0,U,65968,999,2132,0.00062721092,4.565e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00154,2025-228Y,Sattelite,2026-02-22T22:00:01.999584,14.78573452,0.00026283,51.8997,40.8903,103.5278,189.0155,0,U,65969,999,482,0.0021449536,0.00015651,0.0,False,False,False,False,False,False,False,False,kuiper,
KUIPER-00157,2025-228Z,Sattelite,2026-02-22T15:51:04.475808,14.79944492,2.154e-05,51.9022,44.6726,318.3112,41.7834,0,U,65970,999,2131,0.00053326196,3.848e-05,0.0,False,False,False,False,False,False,False,False,kuiper,
STRIX-5,2025-229A,Sattelite,2026-02-22T19:22:01.464960,15.03307138,0.00377393,41.9268,201.1433,21.2745,338.9641,0,U,65971,999,1975,0.00035957046,4.844e-05,0.0,False,False,False,False,False,False,False,False,False,
SDA_1664,2025-230A,Sattelite,2026-02-22T16:58:25.395168,13.84716837,0.00037175,81.301,317.8812,99.5383,260.6194,0,U,65974,999,1796,0.00011350526,1.4e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1665,2025-230B,Sattelite,2026-02-22T17:04:01.115328,13.85447661,0.00041369,81.3045,317.782,149.9653,210.1743,0,U,65975,999,1797,9.1324885e-05,1.16e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1666,2025-230C,Sattelite,2026-02-22T17:08:07.476288,13.84644082,0.00034702,81.3016,317.9008,94.9177,265.2376,0,U,65976,999,1796,0.00012329488,1.5e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1667,2025-230D,Sattelite,2026-02-22T23:30:17.555040,13.84898311,0.00039927,81.3009,317.5968,111.8845,248.2737,0,U,65977,999,1800,0.00019967668,2.37e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1668,2025-230E,Sattelite,2026-02-22T16:58:17.144832,13.85490348,0.00040337,81.3026,317.7492,152.9151,207.2217,0,U,65978,999,1797,0.00013960592,1.71e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1669,2025-230F,Sattelite,2026-02-22T17:29:41.575488,13.85256957,0.0004381,81.303,317.7797,138.1914,221.9579,0,U,65979,999,1797,0.00013256435,1.62e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1670,2025-230G,Sattelite,2026-02-22T16:42:39.611520,13.84834706,0.00037701,81.3007,317.8669,106.5043,253.6529,0,U,65980,999,1796,6.8206925e-05,8.9e-07,0.0,False,False,False,False,False,False,False,False,False,
SDA_1671,2025-230H,Sattelite,2026-02-22T17:12:34.633728,13.85385152,0.00042125,81.3035,317.7705,146.3683,213.7742,0,U,65981,999,1797,0.00014124983,1.73e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1672,2025-230J,Sattelite,2026-02-22T23:19:42.481344,13.84976491,0.00042246,81.3041,317.6299,114.7112,245.4485,0,U,65982,999,1800,0.0002035279,2.42e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1673,2025-230K,Sattelite,2026-02-22T16:46:34.467456,13.85577847,0.00040697,81.3037,317.7584,158.942,201.1906,0,U,65983,999,1797,0.00013608789,1.67e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1674,2025-230L,Sattelite,2026-02-22T17:07:59.694240,13.85417792,0.00040822,81.3031,317.7621,148.113,212.0275,0,U,65984,999,1797,8.5529945e-05,1.09e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1675,2025-230M,Sattelite,2026-02-22T16:54:33.362784,13.84745504,0.0003706,81.3006,317.8767,102.2184,257.9388,0,U,65985,999,1796,0.00011719574,1.44e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1676,2025-230N,Sattelite,2026-02-22T17:14:42.687168,13.84596867,0.00033146,81.3036,317.9375,88.7642,271.3895,0,U,65986,999,1796,0.00011351439,1.39e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1677,2025-230P,Sattelite,2026-02-22T17:03:10.903968,13.84681322,0.00034937,81.3012,317.8902,95.1205,265.0351,0,U,65987,999,1796,9.0336093e-05,1.13e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1678,2025-230Q,Sattelite,2026-02-22T16:52:38.055936,13.85532519,0.00040135,81.3034,317.7683,155.4468,204.6881,0,U,65988,999,1797,0.00016217063,1.97e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1679,2025-230R,Sattelite,2026-02-22T17:19:51.982752,13.85330593,0.00044004,81.3043,317.7911,143.2747,216.8712,0,U,65989,999,1797,0.0001159562,1.44e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1680,2025-230S,Sattelite,2026-02-22T17:35:58.411680,13.85212416,0.00044727,81.3034,317.7893,137.2625,222.888,0,U,65990,999,1797,0.00016640606,2.01e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1681,2025-230T,Sattelite,2026-02-22T17:25:33.867552,13.8528818,0.00044483,81.3029,317.7772,140.7974,219.3506,0,U,65991,999,1797,0.00016654829,2.01e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1682,2025-230U,Sattelite,2026-02-22T16:40:00.765120,13.84855615,0.00038061,81.3056,317.9344,107.7559,252.4014,0,U,65992,999,1796,0.00016764418,2.01e-06,0.0,False,False,False,False,False,False,False,False,False,
SDA_1683,2025-230V,Sattelite,2026-02-19T05:16:55.540992,13.84912907,0.00033,81.3042,321.1182,111.001,249.1501,0,U,65993,999,1748,-0.0074547,-8.389e-05,0.0,False,False,False,False,False,False,False,False,False,
SDA_1684,2025-230W,Sattelite,2026-02-22T16:48:49.083840,13.84788669,0.00041566,81.3028,317.9061,100.1036,260.059,0,U,65994,999,1796,0.00010806761,1.34e-06,0.0,False,False,False,False,False,False,False,False,False,
HULIANWANG DIGUI-87,2025-231A,Sattelite,2026-02-22T21:25:22.313568,13.29329642,6.104e-05,49.9981,225.7984,139.4015,220.6903,0,U,65995,999,1768,0.00010174274,-7.7e-07,0.0,False,False,False,False,False,False,False,False,hulianwang_digui,
HULIANWANG DIGUI-88,2025-231B,Sattelite,2026-02-22T21:37:25.396896,13.29328675,6.169e-05,49.9967,225.8292,144.9138,215.1774,0,U,65996,999,1768,0.00011739492,-7e-07,0.0,False,False,False,False,False,False,False,False,hulianwang_digui,
HULIANWANG DIGUI-89,2025-231C,Sattelite,2026-02-22T21:13:20.331840,13.29329248,6.144e-05,49.9945,225.7182,143.6907,216.4007,0,U,65997,999,1768,8.5163155e-05,-8.5e-07,0.0,False,False,False,False,False,False,False,False,hulianwang_digui,
